date,white,white elo,black,black elo,resultat,ECO,perf white,perf black,moves,opening,variation,year,nb
2019-08-17,scottecs,1848,yacine63,2106,0-1,C01,-3.0,3.0, e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 c2c4 b8c6 c1e3 g8f6 b1c3 f8b4 f1e2 c8f5 g1f3 d8d7 a2a3 b4c3 b2c3 h7h6 e3f4 f6h5 c4d5 h5f4 d5c6 d7c6 a1c1 e8c8 e1g1 g7g5 f3e1 h6h5 e2f3 c6g6 d1b3 c7c6 e1c2 g5g4 c1b1 d8d7 f3d1 h5h4 g2g3 h4g3 f2g3 f4h3 g1g2 f5e4 d1f3 g4f3 f1f3 h3g5 b1f1 g5f3 f1f3 e4c2,French,Exchange variation,2019,1
2019-08-17,yacine63,2099,Hardy242424,2101,1-0,E00,7.0,-8.0, d2d4 g8f6 c2c4 e7e6 g2g3 b7b6 f1g2 d7d5 g1f3 c8b7 e1g1 b8d7 d1c2 c7c5 f3e5 a8c8 e2e3 f8d6 f2f4 e8g8 b1c3 c5d4 e3d4 f6e8 a2a4 f7f6 e5g4 d8c7 c4d5 e6d5 c2b3 c7c4 b3c4 c8c4 f1d1 e8c7 g4e3 c4b4 e3d5 c7d5 c3d5 b7d5 g2d5 g8h8 b2b3 b6b5 c1a3 d7b6 a3b4 d6b4 d5e6 b5a4 b3a4 a7a5 d4d5 b6c8 a1c1 c8d6 f4f5 f8d8 c1c7 h7h5 d1c1 g7g6 f5g6,Queen's Indian,Catalane,2019,1
2019-08-17,grounddown,1937,yacine63,2095,0-1,D85,-4.0,4.0, d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1d3 c7c5 g1f3 b8c6 c1e3 e8g8 e1g1 c5d4 c3d4 c8g4 d4d5 c6e5 d3e2 e5f3 e2f3 g7a1 f3g4 a1g7 d1b3 b7b6 h2h4 h7h5 g4f3 d8d6 g2g3 f8c8 e3f4 d6d7 f1d1 c8c3,Grunfeld Defence,Exchange Variation,2019,1
2019-08-17,yacine63,2087,EinsteinVlasov,2145,1-0,D11,8.0,-8.0, d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 a7a6 c4d5 c6d5 b1c3 b8c6 f1d3 e7e6 e1g1 f8e7 a2a3 e8g8 b2b4 b7b5 c1b2 c8b7 a1c1 a8c8 f3d2 f6d7 f2f3 d7b6 d1e2 b6c4 d2c4 d5c4 d3b1 e7f6 c3e4 f6e7 e2c2 f7f5 e4c5 e7c5 d4c5 d8e7 e3e4 f5e4 f3e4 e6e5 b2c3 f8f1 c1f1 c8f8 f1f8 e7f8 a3a4 f8f4 a4b5 a6b5 c3d2 f4f6 d2e3 c6d4 e3d4 e5d4 e4e5 f6e5 c2h7 g8f7 h7g6 f7e7 h2h4 d4d3 g6g4 b7d5 g4g5 e7d7 g5e5 d5b7 e5g7 d7c8 g7f8 c8c7 f8e7 c7c8 h4h5 d3d2 b1c2 c4c3 h5h6 b7e4 e7e4 d2d1q c2d1 c8c7 h6h7 c3c2 d1c2 c7d7 h7h8q d7c7 e4e7 c7c6 c2e4,Queen's Gambit,Slave,2019,1
2019-08-17,Jarofo,2009,yacine63,2095,1-0,D86,9.0,-8.0, d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 c7c5 g1e2 b8c6 c1e3 e8g8 e1g1 d8c7 a1c1 b7b6 d1d2 c8b7 f1d1 a8d8 d4d5 c6a5 c4d3 c5c4 d3b1 e7e6 e3g5 f7f6 g5f4 c7d7 d5e6 d7e7 e2d4 f6f5 d2e3 f5e4 b1e4 b7c8 f4g5 g7f6 g5f6 e7f6 e4f3 d8e8 d1e1 e8e7 e3e5 f6h4 e5g3 h4f6 e1e3 c8b7 c1e1 f8e8 f3b7 a5b7 d4c6 e7e6 g3c7 e6e3 e1e3 e8e3 f2e3 b7c5 c6e7 g8f8 e7d5 f6f7 c7b8 f8g7 b8e5 g7h6 d5f6 c5d3 f6g4,Grunfeld Defence,Exchange Variation,2019,1
2019-08-17,NeverGoback,2134,yacine63,2102,1-0,C00,6.0,-7.0, e2e4 e7e6 d2d4 d7d5 f1d3 c7c5 e4d5 e6d5 g1f3 f8d6 d4c5 d6c5 e1g1 g8e7 b2b3 b8c6 c1b2 f7f6 f1e1 c8g4 a2a3 d8b6 d1e2 e8c8 b3b4 c5d6 b1d2 d8e8 c2c4 b6c7 c4d5 e7d5 e2e8 h8e8 e1e8 c8d7 e8g8 g7g6 g8g7 c6e7 d3b5 d7d8 g7h7 c7b6 h7h8 d8c7 a1c1 e7c6 f3d4 g4d7 d2c4,French,French e4 e6,2019,1
2019-08-17,yacine63,2099,hamed88,2203,1/2-1/2,E09,3.0,-2.0, d2d4 d7d5 c2c4 e7e6 g1f3 g8f6 g2g3 c7c6 f1g2 f8e7 e1g1 e8g8 d1c2 b8d7 b1d2 b7b6 e2e4 d5e4 d2e4 c8b7 f1d1 f6e4 c2e4 d7f6 e4c2 e7d6 c1g5 h7h6 g5e3 d8e7 a1c1 c6c5 d4c5 d6c5 e3f4 f8d8 a2a3 a7a5 f3e5 b7g2 g1g2 a8c8 d1d8 c8d8 f2f3 d8c8 c2d3 c8d8 d3e2 e7b7 c1d1 b7c8 g3g4 c5d4 b2b3 d4e5 f4e5 d8d1 e2d1 c8c5 d1d8 g8h7 e5f6 g7f6 d8f6 c5a3 f6f7 h7h8 f7e6 a3b3 e6h6 h8g8 h6e6 g8g7 f3f4 a5a4 f4f5 b3b2 g2g3 a4a3 g4g5 b2c3 g3g4 c3d4 g4h5 d4d1 h5h4 d1d4 h4h5 d4d1 h5h4 d1d4 h4h5,Queen's Indian,Catalane,2019,1
2019-08-17,yacine63,2096,Mahmood_Iran_shiraz,1886,1-0,D11,3.0,-4.0, d2d4 d7d5 c2c4 c7c6 g1f3 e7e6 e2e3 f7f5 b1c3 g8f6 g2g3 f8e7 f1g2 e8g8 e1g1 f6e4 d1c2 b8d7 f3e5 e7d6 f2f3 e4c3 e5d7 c8d7 b2c3 d8f6 c4c5 d6c7 e3e4 f5e4 f3e4 f6g6 c1f4 c7f4 f1f4 f8f4 g3f4 a8f8 a1f1 g6g4 c2d2 d7e8 h2h3 g4h4 d2f2 h4f2 f1f2 e8g6 e4e5 g6d3 g1h2 g7g5 h2g3 g5f4 f2f4 f8f4 g3f4 b7b6 f4g5 g8f7 g2f3 b6c5 d4c5 a7a5 h3h4 d3f5 f3d1 f7e7 d1a4 e7d7 h4h5 d7c7 h5h6 c7b7 g5f6 b7c7 a4d1 c7b7 d1h5 b7a6 h5f7 a6b5 f7e6 f5g6 e6f5 g6f5 f6f5 b5c5 e5e6 c5d6 f5f6 c6c5 e6e7 d5d4 c3d4 c5d4 e7e8q d6c5,Queen's Gambit,Slave,2019,1
2019-08-17,qdlatyzg,2133,yacine63,2102,1-0,C00,6.0,-6.0, e2e4 e7e6 d2d3 d7d5 b1d2 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2 f8g7 e1g1 g8e7 f1e1 e8g8 h2h4 d5d4 e4e5 d8c7 d1e2 c8d7 d2f1 b7b5 f1h2 e7d5 h2g4 f7f5 e5f6 d5f6 c1f4 c7b6 g4e5 a8d8 e5d7 f6d7 e2e6 g8h8 f4g5 d7f6 e1e2 d8e8 a1e1 e8e6 e2e6 b6c7 g5f4 c7c8 f3g5 c6d8 e6e7 h7h6 g5e6 d8e6 e1e6 c8a6 e6a6,French,French e4 e6,2019,1
2019-08-17,vbar,1789,yacine63,2100,0-1,E60,-2.0,2.0, d2d4 g8f6 c2c4 g7g6 f2f3 c7c5 d4d5 f8g7 e2e4 d7d6 b1c3 e8g8 c1g5 f6d7 d1d2 f7f5 e1c1 a7a6 h2h4 d7e5 h4h5 b7b5 f3f4 e5g4 h5g6 h7g6 c4b5 a6b5 f1b5 d8b6 b5d3 b8a6 a2a3 a6b4 a3b4 c5b4 c3b1 c8d7 b2b3 f8c8 d3c4 c8c4 b3c4 b4b3 d1e1 a8a1 g1e2 b3b2 c1c2 d7a4 c2d3 g4f2,King's Indian,King's Indian without e4,2019,1
2019-08-17,yacine63,2107,IgorKononets,2143,0-1,A57,-7.0,10.0, d2d4 g8f6 c2c4 c7c5 d4d5 b7b5 d1c2 g7g6 e2e4 b5c4 f1c4 d7d6 g1e2 f8g7 b1c3 e8g8 e1g1 b8d7 e2g3 a7a5 h2h3 d7b6 b2b3 a5a4 c1e3 a4b3 a2b3 c8b7 f2f4 f6d7 h3h4 b6c4 b3c4 e7e6 h4h5 e6d5 c4d5 d8f6 e4e5 d6e5 c3e4 f6h4 f4e5 a8a1 f1a1 g7e5 a1a7 f8b8 c2f2 f7f5 h5g6 h7g6 f2a2 f5e4 d5d6 g8g7 a2e6 h4d8 g3f5 g6f5 e6h6 g7f7 h6h7 f7e6 h7h6 d8f6 h6h5 e5d4,Benoni defense,Benko,2019,1
2019-08-17,masood2004abi,2002,yacine63,2116,1-0,B43,10.0,-9.0, e2e4 e7e6 g1f3 c7c5 d2d4 c5d4 f3d4 a7a6 b1c3 d7d6 f1d3 g8f6 e1g1 b8c6 d4c6 b7c6 g1h1 f8e7 f2f4 e8g8 e4e5 f6e8 d1g4 f7f5 g4h5 g7g6 h5h6 f8f7 f1f3 e7f8 h6h3 f8g7 c1d2 d6e5 f4e5 g7e5 a1e1 e5g7 d2h6 g7f6 c3e2 e6e5 d3c4 e5e4 c4f7 g8f7 f3b3 c8e6 b3b7 e8c7 h6f4 a8c8 h3h7 f6g7 f4e5 d8g8,Sicilian,Kan ,2019,1
2019-08-17,yacine63,2123,whesss,2093,0-1,E98,-7.0,8.0, d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 e8g8 e2e4 d7d6 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3e1 f6d7 e1d3 f7f5 c1d2 d7f6 f2f3 b7b6 b2b4 a7a5 a2a3 c8a6 c4c5 a5b4 a3b4 a6d3 e2d3 b6c5 b4c5 d6c5 d2e3 d8d6 c3b5 d6b6 d1c2 f6d7 f1b1 a8a1 b1a1 c7c6 a1a7 f5e4 f3e4 f8d8 e3g5 c5c4 g1h1 c4d3 c2d3 b6b5 d3b5 c6b5 g5e7 d8c8 h2h4 d7f6 d5d6 b5b4 a7c7 c8e8 d6d7 f6d7 c7d7 b4b3 e7a3 e8b8 d7d2 g7h6 d2e2 h6f4 h1g1 g8f7 g1f2 f7e6 g2g3 f4h6 f2e1 h6f8 a3b2 f8b4 e1d1 b8d8 d1c1 d8d3 g3g4 d3h3 c1b1 h3h4 g4g5 h4h1 b2c1 b4a3,King's Indian,King's Indian Classical lines,2019,1
2019-08-17,whesss,2085,yacine63,2131,1-0,C02,8.0,-8.0, e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 d1g4 c5d4 g1f3 b8c6 f1d3 f7f6 d3h7 g8h6 h7g6 h6f7 c1f4 f8b4 b1d2 d8a5 e1g1 f6e5 f3e5 c6e5 f4e5 h8g8 d2b3 a5d8 b3d4 e8f8 g4f4 d8e7 c2c3 b4c5 f1e1 c8d7 a1d1 g8h8 b2b4 c5d4 f4d4 f7e5 e1e5 h8h6 g6c2 h6f6 d1e1 b7b6 e5d5 e6d5 e1e7 f8e7 d4d5 d7c6 d5g5 e7f7 h2h3 a8e8 g5h5 f7g8 c2h7 g8f8 h7g6 e8e1 g1h2 f6f2 h5h8 f8e7 h8g7 e7d6 g7d4 d6c7 d4f2,French,Advance variation,2019,1
2019-08-17,yacine63,2125,whesss,2091,1-0,A64,6.0,-6.0, d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 b1c3 c7c5 d4d5 d7d6 g1f3 e7e6 e1g1 e6d5 c4d5 f8e8 f3d2 a7a6 a2a4 b8d7 h2h3 a8b8 d2c4 d7e5 c4a3 d8c7 f2f4 e5d7 e2e4 c5c4 c1e3 d7c5 d1c2 c8d7 a3c4 b7b5 a4b5 a6b5 c4d6 c7d6 e4e5 d6c7 d5d6 c7c8 e5f6 g7f6 c3d5 f6g7 c2c5 c8c5 e3c5 g7b2 a1a7 d7e6 d5e7 g8g7 f4f5 e6c4 f1f2 b2c3 e7c6 b8d8 c6d8,Benoni defense,Benoni Defence,2019,1
2019-08-17,boboiboyXY,1896,yacine63,2122,0-1,C00,-3.0,3.0, e2e4 e7e6 g1f3 d7d5 e4d5 e6d5 f1e2 f8d6 e1g1 g8e7 d2d4 b8c6 b1c3 c8f5 c1g5 f7f6 g5h4 d8d7 a2a4 e8c8 a4a5 g7g5 h4g3 h7h5 a5a6 b7b6 g3d6 d7d6 c3b5 d6d7 c2c3 h5h4 e2d3 g5g4 f3e1 g4g3 h2h3 f5h3 f2g3 h4g3 f1f6 h3g2 f6c6 e7c6 d1c2 h8h1 g1g2 d7h3 g2f3 g3g2 f3e2 h3h5 e1f3 d8e8 e2d2 h5h6,French,French e4 e6,2019,1
2019-08-17,yacine63,2117,americ,2000,1-0,D07,5.0,-7.0, d2d4 d7d5 c2c4 b8c6 g1f3 g8f6 e2e3 c8g4 f1e2 e7e6 e1g1 f8e7 b1c3 e8g8 a2a3 a7a5 f3e5 c6e5 d4e5 g4e2 d1e2 f6d7 c4d5 d7e5 d5e6 d8d3 e6f7 f8f7 f1d1 d3e2 c3e2 a8f8 f2f4 e5c4 b2b3 c4d6 c1b2 d6f5 e3e4 f5e3 d1c1 c7c6 b2d4 e3g4 h2h3 g4f6 e4e5 f6d5 g2g3 g7g5 e5e6 f7f5 g3g4 f5f6 d4f6 e7f6 f4f5 f8d8 a1a2 g8f8 g1f2 h7h5 a2d2 f8e7 c1c5 h5g4 h3g4 d8h8 c5d5 c6d5 d2d5 h8h2 f2e1 h2h1 e1d2 h1b1 d5d7 e7e8 d7b7 a5a4 b3b4 b1b3 b7b8 e8e7 b8b7 e7e8 b7f7 f6e5 f5f6 b3a3 f7e7 e8f8 e7a7 a3a2 d2d3 e5f6 a7f7 f8e8 f7f6 a2a3 d3c4 a3e3 e2d4 e8e7 f6f7 e7e8 f7a7 a4a3 a7a8 e8e7 d4f5 e7e6 f5e3,Queen's Gambit,Chigorin,2019,1
2019-08-17,yacine63,2123,Tatjana1,2176,0-1,E00,-6.0,6.0, d2d4 g8f6 c2c4 e7e6 g2g3 e6e5 d4e5 f6g4 g1f3 b8c6 f1g2 f8c5 e1g1 g4e5 b2b3 e5f3 e2f3 d8f6 d1e2 e8d8 c1b2 c5d4 b2d4 c6d4 e2d3 d4f3 g2f3 f6a1 b1c3 a1b2 f1b1 b2a3 d3d4 a3f8 c4c5 f7f6 c3d5 d7d6 d5f4 g7g5 f4d5 c8f5 b1d1 d6c5 d4f6 f8f6 d5f6 d8c8 d1d5 f5h3 g3g4 h7h5 f6h5 a7a5 d5g5 a5a4 f3d5 c7c6 d5e6 c8b8 h5f6 a4b3 e6b3 c5c4 b3c4 h8d8 f2f4 d8d2 f6d7 b8c7 d7c5 d2g2 g1h1 a8e8 g5g7 c7b6 c5d7 b6a5,Queen's Indian,Catalane,2019,1
2019-08-16,yacine63,2124,bruce25,2516,0-1,A45,-1.0,2.0, d2d4 g8f6 c2c3 d7d5 c1f4 c7c6 e2e3 c8g4 d1b3 d8b6 b1d2 b8d7 f4g3 f6h5 f1d3 h5g3 h2g3 h7h6 f2f4 e7e6 g1f3 f8e7 b3c2 g4f5 d3f5 e6f5 e1c1 g7g6 c1b1 b6a6 c3c4 d5c4 c2c4 a6c4 d2c4 d7f6 f3e5 h6h5 c4a5 a8b8 d1c1 e8g8 h1e1 e7b4 a5c4 b4e1 c1e1 f8d8 b1c2 d8d5 c2d3 f6e4 b2b4 e4g3 a2a4 g3e4 b4b5 c6b5 a4b5 d5b5,Trompowsky,Trompowsky,2019,1
2019-08-16,bimbosky,2130,yacine63,2117,0-1,D85,-7.0,7.0, d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 c1d2 f8g7 e2e4 d5b6 g1f3 c8g4 d2e3 b8c6 f1b5 e8g8 b5c6 b7c6 e1g1 g4f3 g2f3 b6c4 d1e2 c4b6 a1d1 d8c8 g1h1 c8h3 f1g1 a8d8 g1g3 h3e6 f3f4 f7f5 f2f3 g7h6 g3h3 g8g7 b2b3 f5e4 h3h6 e4f3 e2f3 g7h6 f4f5 h6g7 e3h6 g7g8 h6f8 d8f8 f5e6 f8f3 c3e4 f3e3 e4c5 b6d5 d1f1 g6g5 f1g1 h7h6 g1f1 g5g4 f1f5 g8g7 f5f7 g7g6 f7f8 e3e1 h1g2 e1e2 g2g3 h6h5 f8g8 g6h7 g8g5 h7h6,Grunfeld Defence,Exchange Variation,2019,1
2019-08-15,JadidiH,1966,yacine63,2112,0-1,C02,-4.0,5.0, e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 c2c3 d8b6 g1f3 b8c6 a2a3 g8h6 f1d3 c5d4 c3d4 c8d7 d3c2 a8c8 e1g1 g7g5 b1c3 g5g4 c3a4 b6c7 f3e1 f8g7 c1h6 g7h6 a4c5 h8g8 f2f4 g4f3 d1f3 c6e5 d4e5 c7c5 g1h1 c5e7 c2h7 g8h8 h7d3 d7c6 e1c2 d5d4 f3g3 e8f8 c2d4 c6d5 g3h3 h6g7 h3g3 h8g8 f1g1 e7c5 d4f3 c5c7 g1c1 c7c1 a1c1 c8c1 f3g1 g7e5 g3g8 f8g8 h2h3 e5d4 h1h2 d4g1 h2g3 g1d4 b2b4 c1c3 g3f4 c3d3 g2g4 d3a3 f4g5 a3b3 h3h4 b3b4 h4h5 d4e3 g5f6 b4g4 h5h6 e3h6 f6e5 a7a5 e5f6 a5a4 f6e7 a4a3 e7e8 a3a2 e8e7 a2a1q e7e8 b7b5 e8e7 b5b4 e7d6 b4b3 d6e7 b3b2 e7e8 b2b1q e8e7 e6e5 e7d6 e5e4 d6e7 e4e3 e7d6 e3e2 d6e7 e2e1q e7d8 f7f5,French,Advance variation,2019,1
2019-08-15,yacine63,2120,Waterman1970,2095,0-1,A53,-8.0,7.0, d2d4 g8f6 c2c4 d7d6 g1f3 b8c6 b1c3 e7e5 g2g3 c8g4 d4d5 c6e7 f1g2 g7g6 d1b3 b7b6 e1g1 f8g7 e2e4 d8d7 c1e3 e8g8 f3d2 f6e8 f2f4 f7f5 h2h3 g4h5 a1e1 e5f4 e3f4 h7h6 b3b5 d7b5 c4b5 g6g5 f4e3 g7c3 b2c3 a7a6 c3c4 a6b5 c4b5 a8a2 d2c4 f5e4 g2e4 e8f6 e4b1 a2a4 c4b2 a4b4 b2d3 b4b5 h3h4 f6d5 h4g5 f8f1 g1f1 d5e3 f1f2 e3g4 f2g2 h6g5 b1a2 e7d5 e1c1 g4e3 g2h3 g8g7 g3g4 h5g4 h3g3 g4f5 d3f2 b5b4 c1c3 g7f6 f2d1 e3d1 c3f3,Benoni defense,old indian,2019,1
2019-08-15,MORFIZ22,2056,yacine63,2114,0-1,C06,-6.0,6.0, e2e4 e7e6 d2d4 d7d5 b1d2 g8f6 e4e5 f6d7 f1d3 c7c5 c2c3 b8c6 g1e2 c5d4 c3d4 f7f6 e5f6 d7f6 d2f3 f8d6 e1g1 d8c7 c1g5 e8g8 g5h4 f6h5 h4g3 h5g3 h2g3 g7g6 e2c3 c7g7 c3b5 d6b8 f1e1 a7a6 b5c3 c6d4 d3g6 d4f3,French,Tarrasch Variation,2019,1
2019-08-15,Urkis,2477,yacine63,2115,1-0,C19,2.0,-1.0, e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 d1g4 d8c7 f1d3 c5d4 g1e2 d4c3 g4g7 h8g8 g7h7 b8c6 c1f4 c8d7 e1g1 e8c8 h7f7 d8f8 f7h7 d5d4 f4g3 c6e5 e2d4 c7c5 d4b3 c5c6 h7e7 e5f3 g2f3 c6f3 d3e4 f3e4 e7d7 c8d7 b3c5,French,Winawer,2019,1
2019-08-15,yacine63,2122,Schachspieler51,2115,0-1,A53,-7.0,7.0, d2d4 g8f6 c2c4 d7d6 g2g3 e7e5 g1f3 e5e4 f3d2 c8f5 e2e3 c7c6 f1g2 d8d7 b1c3 d6d5 c4d5 c6d5 d1b3 b8c6 e1g1 a8d8 f2f3 e4f3 d2f3 f8e7 f3e5 c6e5 d4e5 f6e4 c3d5 e4c5 b3c3 f5e4 d5e7 d7e7 g2e4 c5e4 c3c4 e4c5 b2b4 c5e6 a2a4 e8g8 b4b5 f8e8 c1a3 e7g5 c4e4 d8d2 a3c1 d2e2 e4b7 g5h5 h2h4 e8f8 b7f3 h5e5 a1b1 e2a2 c1b2 a2b2 b1b2 e5b2 f3d5 b2a3 d5c4 a3e3 g1h2 e6d4 f1d1 d4f3 h2g2 f3e5 c4c7 e3e2,Benoni defense,old indian,2019,1
2019-08-15,yacine63,2129,t0815,2167,0-1,A57,-7.0,7.0, d2d4 g8f6 c2c4 c7c5 d4d5 b7b5 d1c2 b5c4 e2e4 d7d6 f1c4 g7g6 b1c3 f8g7 g1e2 e8g8 e1g1 c8a6 b2b3 d8c8 c1b2 b8d7 e2g3 a8b8 a1b1 f6g4 h2h3 g4e5 c4a6 c8a6 f2f4 e5d3 a2a4 d3b2 b1b2 b8b4 f1e1 f8b8 b2b1 c5c4 b3c4 a6c4 b1b4 b8b4 e1c1 d7c5 c3b5 c4c2 c1c2 b4a4 e4e5 a7a6 e5d6 a6b5 d6e7 a4a8 d5d6 g7d4 g1h2 c5d7 c2c7 d7f6 d6d7 f6d7 c7d7 d4f6 g3e4 f6e7 d7e7 a8b8 e4f6 g8g7 f6d7 b8b7 g2g4 b5b4 f4f5 g6f5 g4f5 b4b3 f5f6 g7h6 d7e5 b7b6 e5f7 h6g6 f7h8 g6f6 e7e1 b3b2 e1b1 f6g7 h2g3 g7h8 g3f2 h8g7 f2e2 g7f6 e2d2 f6e5 d2c2 e5f4 b1f1 f4g3 c2b1 h7h6 f1f5 g3h3 f5h5 h3g4 h5h1 h6h5 h1g1 g4f5 g1h1 f5g5 h1g1 g5h6 g1g2 h5h4 g2g8 h6h5 g8h8 h5g4 h8g8 g4h3 g8g7 h3h2 g7g8 h4h3 g8g7 h2h1 g7g8 h3h2 g8g6 b6g6,Benoni defense,Benko,2019,1
2019-08-15,Ivan-Gorlovski,2143,yacine63,2121,0-1,A45,-7.0,8.0, d2d4 g8f6 c1g5 f6e4 g5h4 c7c5 f2f3 g7g5 f3e4 g5h4 e2e3 d8b6 b2b3 f8g7 c2c3 d7d6 g1f3 c8g4 d1d3 g4f3 g2f3 b8c6 f1h3 e7e6 b1d2 e8c8 d2c4 b6c7 e1c1 c8b8 h1g1 g7h6 g1g4 c5d4 c3d4 c6b4 d3d2 d6d5 d2b4 d5c4 b4c4 h6e3 c1b1 c7h2 g4h4 h2f2 h4g4 e3d4 g4g2 f2f3 d1d3 f3f1 b1c2 d8c8 g2g8 f1e2 d3d2 e2e4 c2d1 h8g8 c4d4 e4d4 d2d4 c8d8 d4d8 g8d8 d1c2 b8c7,Trompowsky,Trompowsky,2019,1
2019-08-15,Waterman1970,2101,yacine63,2114,0-1,D92,-6.0,7.0, d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 c1f4 e8g8 a1c1 f6h5 f4e5 f7f6 e5g3 d5c4 e2e3 h5g3 f1c4 g8h8 h2g3 c7c5 d1c2 c8f5 e3e4 f5g4 f3h4 g7h6 h4g6 h7g6 h1h6 h8g7 h6h4 c5d4 c3b5 d8a5 e1f1 g4d7 b2b4 a5b6 a2a4 b8a6 a4a5 b6d8 b5d4 a6b4 c2d2 g6g5 h4h1 d8a5 d4b3 a5a4 f1e2 d7g4 f2f3 a8d8 d2c3 b4a2 c3a1 b7b5 c4d5 e7e6 b3c5 a4a3 d5e6 g4e6 c5e6 g7g6 e6f8 d8f8 c1c2 f8d8 a1a2 a3d3 e2f2 d8d7 a2g8 d7g7 g8d5 d3c2 f2g1 c2b1 g1f2 b1c2 f2g1 c2c1 g1f2 c1c7 h1d1 a7a6 g3g4 g7f7 d5f5 g6g7 d1h1 g7f8 h1h8 f8e7 e4e5 c7c5 f2g3 c5e5 f5e5 f6e5 h8a8 f7f6 a8g8 a6a5 g8g5 e7d6 f3f4 e5f4 g3f3 d6c6 g5f5 f6f5 g4f5 a5a4 f3f4 a4a3 f5f6 c6d7 g2g4 a3a2 g4g5 a2a1q f4f5 a1f1 f5g6 f1d3 g6g7 d7e6 g5g6 d3d4 g7g8 d4f6 g6g7 f6g7,Grunfeld Defence,Bf4 variation,2019,1
2019-08-15,yacine63,2123,Grandpawn1970,2021,0-1,A51,-9.0,9.0, d2d4 g8f6 c2c4 e7e5 g2g3 e5d4 d1d4 b8c6 d4d1 d7d5 f1g2 c8e6 c4d5 e6d5 g1f3 d5f3 g2f3 d8d1 e1d1 e8c8 c1d2 c6e5 f3g2 f6g4 d1e1 f8c5 e2e3 e5d3 e1e2 d3f2 h1c1 c5e3 d2e3 h8e8 g2h3 e8e3 e2f1 f2h3,Benoni defense,Budapest,2019,1
2019-08-15,yacine63,2116,haybe121393,2088,1-0,D34,7.0,-7.0, d2d4 d7d5 c2c4 e7e6 g1f3 c7c5 c4d5 e6d5 b1c3 g8f6 g2g3 b8c6 f1g2 f8e7 e1g1 c8g4 d4c5 e7c5 d1b3 c5b6 f1d1 g4f3 g2f3 c6d4 b3a4 d4c6 c3d5 f6d5 f3d5 d8c8 a4e4 e8f8 b2b3 a8b8 c1a3 f8g8 a3d6 c8e8 d6b8 e8b8 d5c6 b7c6 e4c6 h7h6 a1c1 g8h7 c6e4 g7g6 d1d7 h8f8 e4e6 h7g8 e6d5 b8e8 c1c2 e8b8 a2a4 a7a5 d7b7 b8d8 d5d8 b6d8 c2c8 d8f6 c8f8 g8f8 e2e4 f6c3 g1f1 f8g7 f1e2 g7f6 e2d3 c3e1 f2f4 h6h5 d3c4 h5h4 g3g4 h4h3 b3b4 a5b4 b7b4 e1b4 c4b4 f6e6 a4a5 e6d6 f4f5,QGD,Tarrasch,2019,1
2019-08-15,yacine63,2124,hamid2460,2099,0-1,D11,-8.0,8.0, d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 e7e6 b2b3 b8d7 c1b2 f8b4 b1d2 e8g8 f1d3 b7b6 e1g1 c6c5 f3e5 c8b7 f2f4 b4d2 d1d2 f6e4 d3e4 d5e4 d4d5 e6d5 c4d5 d7f6 d5d6 f6d5 e5c4 d8d7 f1d1 a8d8 d2e2 b7a6 a2a4 d5b4 a4a5 b4d3 a5b6 a6c4 b3c4 a7b6 b2c3 d7d6 f4f5 f7f6 e2g4 g8h8 g4e4 f8e8 e4f3 d6e7 e3e4 d3e5 f3e2 e5c6 a1a6 d8d1 e2d1 e7e4 d1a1 c6d4 a6b6 d4e2 g1f2 e4e3,Queen's Gambit,Slave,2019,1
2019-08-15,langtusau151,1823,yacine63,2136,1-0,C01,14.0,-12.0, e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 g1f3 f8d6 f1d3 b8c6 e1g1 g8e7 f1e1 c8f5 d3f5 g7g6 f5d3 d8d7 c1g5 e8c8 c2c4 h7h6 g5f6 h8g8 c4d5 c6b4 d3c4 d8e8 a2a3 b4d5 f3e5 d7f5 f6e7 d5e7 e5f7,French,Exchange variation,2019,1
